CODGEO;LIBGEO;SNHM14;SNHMC14;SNHMP14;SNHME14;SNHMO14;SNHMF14;SNHMFC14;SNHMFP14;SNHMFE14;SNHMFO14;SNHMH14;SNHMHC14;SNHMHP14;SNHMHE14;SNHMHO14;SNHM1814;SNHM2614;SNHM5014;SNHMF1814;SNHMF2614;SNHMF5014;SNHMH1814;SNHMH2614;SNHMH5014;NOM_DEPT;Geo Shape;geo_point_2d
91461;Ollainville;16.9602020541;25.4467227218;16.3171006932;12.261038672;12.4620267053;14.5512758232;21.8040781873;15.0885326277;11.9505564054;10.7243299133;18.6155596414;26.8821874844;17.2011435195;13.0707912715;12.8491693225;9.86082521907;16.700608258;19.4432295328;9.75485389034;14.6609332903;15.8455622722;9.95446625624;18.1551868758;21.5510971771;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.225492002, 48.6285830988], [2.2253568632, 48.6281783258], [2.2240322475, 48.622606924], [2.2264051626, 48.6197761941], [2.2334696936, 48.6131211282], [2.2363704931, 48.6125379655], [2.2363711044, 48.6124030366], [2.236983718, 48.6113248018], [2.2397682075, 48.6080916242], [2.2403108012, 48.6080914891], [2.2407187774, 48.6075525592], [2.2426212592, 48.6044081329], [2.24289479, 48.6036893269], [2.240925659, 48.6033871308], [2.2373316025, 48.5996417815], [2.2362651453, 48.5970675927], [2.2344235113, 48.5895470809], [2.2348929822, 48.5889698774], [2.2341136194, 48.5883909392], [2.2281930464, 48.5851052383], [2.2274153222, 48.584699882], [2.2257216914, 48.5841590263], [2.2222005026, 48.5838859837], [2.2176255558, 48.5836329011], [2.2145703635, 48.5833923807], [2.2138623697, 48.5829568089], [2.2136303554, 48.5825162827], [2.2125529457, 48.585371609], [2.2121749528, 48.5851712009], [2.2076235044, 48.5841667441], [2.2041506005, 48.5839339692], [2.2032102024, 48.5844314398], [2.2009570208, 48.5933913789], [2.200955535, 48.5941110249], [2.2018962019, 48.5971686721], [2.2022334203, 48.5980902899], [2.2039559375, 48.5998676686], [2.2075056546, 48.6029813528], [2.2133387975, 48.6066281754], [2.2133388076, 48.6068080873], [2.206539154, 48.6118949453], [2.19902093, 48.6176611313], [2.1977975534, 48.618609121], [2.1973600842, 48.6209486047], [2.1974890783, 48.6234205362], [2.1976217374, 48.6247689528], [2.1979588283, 48.6251742204], [2.1991085944, 48.6262092393], [2.2016138187, 48.6276140565], [2.2029679924, 48.6282447108], [2.2029686517, 48.6283796468], [2.2038486357, 48.6285159656], [2.2045935697, 48.6290561708], [2.2049971927, 48.6300897417], [2.2051321427, 48.6308543537], [2.2079792486, 48.6307671718], [2.2122519084, 48.6305472302], [2.2162541201, 48.6301697357], [2.2204713457, 48.6296567841], [2.2239987382, 48.6289862695], [2.2254241837, 48.6286726119], [2.225492002, 48.6285830988]]]}";48.6060875965, 2.21832831749
92033;Garches;29.2439829385;39.4226920639;19.0395858308;14.3142990259;16.8340840163;23.3263173833;31.6307377113;17.1802897575;13.3464240721;15.3174431491;33.8772644896;44.5897346997;21.0929772309;15.9456897869;17.040381749;10.7670617027;27.8113504133;36.8829360759;10.1541027749;23.0403789026;27.3057523562;11.2815358202;31.7220273661;43.4376983719;HAUTS-DE-SEINE;"{""type"": ""Polygon"", ""coordinates"": [[[2.1978610547, 48.8547623243], [2.1992935678, 48.8541351657], [2.2012813232, 48.8517804101], [2.2012514987, 48.8491918188], [2.1964221479, 48.8427226453], [2.1938597835, 48.8405648815], [2.1881601117, 48.8383894028], [2.1872152945, 48.8377300342], [2.1865912739, 48.8382546299], [2.1770306999, 48.8381721461], [2.1669880058, 48.8377374789], [2.1666241524, 48.8377421395], [2.1666802626, 48.8378117832], [2.1790201156, 48.8441280337], [2.1818108083, 48.8482060438], [2.1823018571, 48.8502608755], [2.182612611, 48.8515616945], [2.1845152348, 48.851641231], [2.1886052771, 48.8521537991], [2.1930147894, 48.8549231026], [2.1952775161, 48.8556101699], [2.1978610547, 48.8547623243]]]}";48.8456238029, 2.18800429561
91421;Montgeron;16.8479635072;26.8283963358;15.9222909438;11.682855695;11.9067290507;15.4364480146;24.268140445;15.2998209133;11.5846628636;10.0265088343;17.8518658945;28.3124131157;16.426761567;11.8729310704;12.1671838183;10.0102899236;16.3836298887;20.498924694;9.55352542058;15.4112548715;17.984163858;10.406247885;17.071357836;22.1840429324;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.4931700232, 48.6806851296], [2.4914733072, 48.680283035], [2.47863532, 48.6767933781], [2.4713960813, 48.6742285592], [2.46422504, 48.6727645696], [2.4640217484, 48.6728554034], [2.4640221846, 48.6729453539], [2.457117573, 48.6803906189], [2.4549501283, 48.6823029197], [2.4547458548, 48.6824827812], [2.4544091063, 48.6833816191], [2.4523804241, 48.6870691712], [2.4500777596, 48.6888782138], [2.4437771138, 48.6954906998], [2.4418224163, 48.6997702345], [2.436911591, 48.7074654578], [2.4371924244, 48.7148297506], [2.4415356864, 48.7202468769], [2.4428468317, 48.7206892392], [2.4433731692, 48.7207924339], [2.4442344751, 48.7194373776], [2.446243083, 48.716919254], [2.448809695, 48.7148291132], [2.4509336071, 48.7143639932], [2.4511551612, 48.7148812995], [2.4519001026, 48.7151320736], [2.4531225358, 48.7150855141], [2.4543445872, 48.7148149762], [2.455430327, 48.7143198396], [2.4601633933, 48.7129741755], [2.464740734, 48.7120791516], [2.4654716757, 48.7119735943], [2.4660189917, 48.7118816021], [2.4668331438, 48.7117458273], [2.4679327007, 48.7117444395], [2.4686815722, 48.712013116], [2.4709250433, 48.712999893], [2.4726240175, 48.713672111], [2.4728963147, 48.7136265426], [2.474591672, 48.712770544], [2.4761492046, 48.7112860962], [2.4762157784, 48.7108816335], [2.4762248697, 48.7086186407], [2.4756547795, 48.7051613154], [2.4747083434, 48.7007587832], [2.4746164795, 48.6961090423], [2.4796951693, 48.691902004], [2.4822872987, 48.6898561947], [2.4836242643, 48.6887421487], [2.4911394617, 48.6824853297], [2.4930356459, 48.680955301], [2.4931700232, 48.6806851296]]]}";48.696024617, 2.46200718014
91477;Palaiseau;18.5421331931;26.5883750403;15.6303939821;12.0358036479;12.4843423524;16.4970965452;23.8104215967;14.9955287427;11.8957131302;11.631508984;19.964972161;28.0373830239;16.184205594;12.2763499659;12.6551422864;10.8970418645;17.7317810325;23.868059143;10.3514745643;16.3219966084;19.6306338643;11.3275931386;18.6979373983;26.7922999358;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.2034622767, 48.7210458861], [2.2037341257, 48.7213157434], [2.2065087647, 48.7250715302], [2.2097093686, 48.727299165], [2.2126269192, 48.7287495007], [2.2128995246, 48.7287944732], [2.2135806281, 48.7281666376], [2.2133773409, 48.7275815436], [2.2185539687, 48.7266270348], [2.2244540699, 48.7259207612], [2.2352520555, 48.7275573097], [2.2354559869, 48.7275577168], [2.2355232583, 48.7275131744], [2.2404293882, 48.7271802153], [2.2475000831, 48.7268328387], [2.249810169, 48.7264408235], [2.2507554777, 48.7262218955], [2.2575533564, 48.7233411165], [2.261020753, 48.7213658219], [2.2661318269, 48.7185829275], [2.2668375419, 48.7182769487], [2.2655935352, 48.7153909943], [2.2632059311, 48.7126481747], [2.2613745919, 48.7114342547], [2.2606953978, 48.7111188297], [2.2590216335, 48.710397861], [2.2588097455, 48.7080884875], [2.2592770086, 48.706668415], [2.2593447859, 48.70648894], [2.255406357, 48.7064860117], [2.2549980812, 48.7066210832], [2.2427457225, 48.7046028611], [2.2269115408, 48.7017066006], [2.2222980616, 48.70197884], [2.2186162082, 48.7021058934], [2.2173265281, 48.7021100316], [2.2131672785, 48.701901873], [2.2114020813, 48.7018092629], [2.2099086461, 48.7017184269], [2.209705497, 48.7015830575], [2.2084145452, 48.7017615914], [2.203906895, 48.7044462479], [2.1934544022, 48.7102038048], [2.1924771791, 48.7144256588], [2.1934850571, 48.7186969029], [2.1949789882, 48.7186089476], [2.1957259841, 48.7184745658], [2.1985104932, 48.7187928263], [2.2012263715, 48.7192454835], [2.2029227422, 48.7199665123], [2.2032605267, 48.7201909382], [2.2034622767, 48.7210458861]]]}";48.7148263602, 2.22875253898
92050;Nanterre;16.1238296707;26.1100826452;15.0490584816;11.1898730094;11.2773720769;15.1278956312;23.7097859205;14.7965167265;11.2972965985;9.76802059956;16.8255396256;27.5981371478;15.2818397673;11.0470435096;11.5974612951;10.2938780531;16.4574747412;17.9741013812;9.96887448166;15.6914540495;16.2169861126;10.5719603132;16.9785381094;19.2311573374;HAUTS-DE-SEINE;"{""type"": ""Polygon"", ""coordinates"": [[[2.1742824948, 48.8990668785], [2.1765183809, 48.9003494358], [2.1804096155, 48.9017709934], [2.1820799895, 48.9023364008], [2.1836008264, 48.9027838521], [2.1978196335, 48.9075573306], [2.2005910093, 48.9086793299], [2.2061503531, 48.9109322335], [2.2072540722, 48.9114737397], [2.2084888458, 48.9121914688], [2.2099759905, 48.9131842423], [2.211625004, 48.914303966], [2.2122197716, 48.9147638329], [2.213892624, 48.9162991643], [2.215004802, 48.9171068481], [2.2180518858, 48.9190998708], [2.2203278433, 48.9205688923], [2.2203981368, 48.920613416], [2.2239863989, 48.918098849], [2.2257680349, 48.9130867972], [2.2279486083, 48.9079216874], [2.2290994842, 48.9060270323], [2.2318975767, 48.9009404385], [2.2316290145, 48.9006518304], [2.2305710378, 48.9003365688], [2.2321656018, 48.8977513395], [2.2337839379, 48.8956716603], [2.2342514215, 48.895046917], [2.2292030742, 48.8896347097], [2.2244922983, 48.8854331579], [2.2224510182, 48.8831373889], [2.2236156896, 48.8827636258], [2.2202350355, 48.8805913228], [2.2100999234, 48.8755316976], [2.2077596044, 48.87422926], [2.2056465216, 48.8757351602], [2.203019128, 48.8775181959], [2.1992552436, 48.8799527984], [2.1888907002, 48.885910448], [2.1857832638, 48.8875360557], [2.1816044842, 48.8896309156], [2.1802396219, 48.8903032806], [2.1772236649, 48.8915434723], [2.1762272688, 48.8919368286], [2.172912146, 48.8937953974], [2.1693486998, 48.8958149311], [2.169848116, 48.8962302912], [2.1716562706, 48.8974623135], [2.1742824948, 48.8990668785]]]}";48.8963161116, 2.20694242609
91511;Pussay;13.2531341849;21.7401233615;14.5161390315;11.0568764813;12.0683225304;11.8731171548;19.2842345259;13.1580682833;10.6612604376;10.4099984546;14.1191829324;22.9103895059;15.3345555621;12.0727493715;12.3536710214;9.74434752166;13.185764497;15.7181298228;9.24606136919;11.7604658411;14.5676617299;10.2165433186;14.044334878;16.3594232602;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.0141695378, 48.3378270111], [2.0108739412, 48.337035624], [2.0091922031, 48.3364016212], [1.9924308828, 48.3322534872], [1.9866898765, 48.330951104], [1.9849332847, 48.3298851135], [1.9823432208, 48.3283125551], [1.9789509919, 48.3315846564], [1.9749473036, 48.335258066], [1.9753542074, 48.3447902274], [1.9733953666, 48.3529746834], [1.982451645, 48.3601951538], [1.9868237282, 48.3621410158], [1.9889737176, 48.3634505366], [1.9890399748, 48.3635860658], [1.9873520204, 48.3638055894], [1.9874855138, 48.3641657342], [1.9890187848, 48.3668673037], [1.9892888195, 48.3668687075], [1.9919199447, 48.3668308367], [1.9926620724, 48.366788561], [1.9944859852, 48.3665242278], [2.0024973069, 48.3650281624], [2.0113447756, 48.3634161704], [2.0152611524, 48.3669830194], [2.0157304665, 48.3696852761], [2.0159316778, 48.3700459479], [2.0162684139, 48.3700919318], [2.0190969397, 48.370917056], [2.0211868058, 48.3712375515], [2.0241607287, 48.3703470322], [2.0270006804, 48.369320376], [2.0279233571, 48.361626066], [2.0279924146, 48.3611767549], [2.0274008672, 48.358702969], [2.0272972466, 48.353353051], [2.0271633999, 48.3532178876], [2.0164030933, 48.3532819944], [2.0163428342, 48.3541947526], [2.0120536757, 48.3544253907], [2.0119213026, 48.3436441921], [2.0141695378, 48.3378270111]]]}";48.3505756014, 1.99845410358
92012;Boulogne-Billancourt;24.405664603;32.0691199503;18.2579734907;13.2117560795;15.5019175015;20.6000496989;26.9973850142;16.6618937682;12.9970335692;13.9107827337;27.6394094524;35.7354800491;20.0508766772;13.5579018138;15.8998922439;11.9702735978;23.9372616332;30.7965998341;11.53577191;20.9531561962;23.0895150555;12.3959950934;26.4650987558;37.0692562217;HAUTS-DE-SEINE;"{""type"": ""Polygon"", ""coordinates"": [[[2.2242191059, 48.8535169176], [2.225668341, 48.8530244583], [2.2399777259, 48.8497022099], [2.2506124417, 48.8455548512], [2.2512189425, 48.8428911134], [2.2512993576, 48.8421307474], [2.2517093089, 48.8388218162], [2.2551442384, 48.8348095494], [2.2553039049, 48.8347907573], [2.2614051513, 48.8340803061], [2.2627915245, 48.8339233735], [2.2609949551, 48.8320712572], [2.2516939544, 48.8257510176], [2.250500485, 48.8251040798], [2.2486736322, 48.8244594475], [2.2395763057, 48.8218314888], [2.2373777288, 48.8214757187], [2.236591792, 48.8214787982], [2.2361072489, 48.8215485544], [2.2348675139, 48.8218464212], [2.2332080409, 48.8224365845], [2.2326383539, 48.8227378236], [2.2314886443, 48.823393291], [2.230146439, 48.8243533005], [2.2288664109, 48.8253424759], [2.2283210587, 48.82583632], [2.2272954096, 48.827395532], [2.2269852154, 48.828380155], [2.2267020663, 48.8294692801], [2.2262857179, 48.8316386023], [2.2259907172, 48.8326062293], [2.2254215932, 48.8335010286], [2.2240496902, 48.8351496977], [2.2232948998, 48.8360657652], [2.2231171536, 48.8364738292], [2.2229746803, 48.8370745892], [2.2229709755, 48.8386026111], [2.2230399042, 48.8396454386], [2.2234122186, 48.8408107515], [2.2247783896, 48.8516507574], [2.2242191059, 48.8535169176]]]}";48.8365394869, 2.23892452472
91479;Paray-Vieille-Poste;15.6828521015;25.9606034596;16.480966247;12.189166897;12.5127205203;14.045923782;21.9574132432;15.1959025168;12.0041621749;10.8539715984;16.9427472809;28.1044048659;17.5369807613;12.6512813543;12.8203958657;10.2629570388;15.632936484;18.0762390559;9.84329828136;14.2868176187;15.4950351207;10.6674980013;16.6669625148;19.8905475851;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.3538687147, 48.7017782118], [2.3516804937, 48.7024679283], [2.3519526265, 48.7030972387], [2.3523595861, 48.7045808784], [2.3556898828, 48.7138832107], [2.350148916, 48.7159174299], [2.3445397636, 48.7168509742], [2.3441322133, 48.71694048], [2.3441313145, 48.7171203675], [2.3472926563, 48.726072921], [2.3498870309, 48.734015747], [2.3539607484, 48.7384163694], [2.3539536653, 48.7386591811], [2.3546796298, 48.7385650682], [2.3593402977, 48.7424074056], [2.3629114681, 48.7460908317], [2.3662075133, 48.7461488482], [2.369351563, 48.7460674576], [2.3696610048, 48.7419523596], [2.3699944573, 48.7370827397], [2.3703697066, 48.7293045005], [2.3704373522, 48.727865736], [2.3704339036, 48.7240907142], [2.3707040679, 48.7201714112], [2.3707023082, 48.7178346095], [2.3709848787, 48.7136706969], [2.3714529756, 48.7076377563], [2.3673102044, 48.7057629546], [2.3563098602, 48.7055934743], [2.3538687147, 48.7017782118]]]}";48.7242545788, 2.36024590799
91457;La Norville;17.7769308268;26.5118741613;16.3571226886;12.5181713892;12.5974171661;15.8859355216;24.2673270108;15.3533866218;12.3241763857;11.7207085023;19.0290759351;27.5043289819;17.0888459107;12.9021659077;12.7737292574;10.4052848686;17.4158829862;21.0068965304;9.8231566889;16.0503687984;17.5233136309;10.7770411351;18.3368041411;23.250208217;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.2816505336, 48.572512157], [2.2801301437, 48.5729662502], [2.2761622691, 48.5742519613], [2.271360745, 48.5755189444], [2.2684928719, 48.5760554871], [2.2588386163, 48.5740922398], [2.259182815, 48.5732379848], [2.2576050622, 48.5734197613], [2.2537312538, 48.5737697529], [2.2509671516, 48.5745323195], [2.2468194391, 48.5757268653], [2.2443780231, 48.5768484532], [2.2415949196, 48.5785282499], [2.241923642, 48.5787651339], [2.2497810129, 48.5840936277], [2.2574326101, 48.5891279266], [2.2577705037, 48.5901627367], [2.2579035852, 48.5911063117], [2.2579043855, 48.5912412515], [2.2585812191, 48.5914208847], [2.2606798645, 48.5923218089], [2.2753900552, 48.5866667465], [2.2888894114, 48.5816845038], [2.290429868, 48.5810631006], [2.2894392345, 48.5795315186], [2.285508086, 48.5765142037], [2.2819222601, 48.5729617864], [2.2817193017, 48.5727365668], [2.2816505336, 48.572512157]]]}";48.5811259872, 2.26582836824
94033;Fontenay-sous-Bois;18.1410493907;28.1666570572;15.5915287321;11.6581832059;12.120387359;16.6505852991;24.9358727526;15.086937733;11.6354531109;11.4413668527;19.317339317;30.4522708483;16.0943037358;11.6910270715;12.2549101283;10.1279754587;17.9778174281;21.1937732484;9.81661032575;16.7014073955;18.9651066322;10.4223746922;18.9621949148;22.9578222637;VAL-DE-MARNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.4471088963, 48.8511516363], [2.447654911, 48.852094875], [2.4626327307, 48.8571859115], [2.4786066023, 48.8601506503], [2.4807860739, 48.8601484347], [2.481538213, 48.8614053713], [2.4842185293, 48.8612092064], [2.4956483361, 48.8608487241], [2.4958527901, 48.8608486862], [2.4961249081, 48.8607581], [2.4963948645, 48.8599039677], [2.4964604243, 48.8591847741], [2.4989725972, 48.8567545153], [2.499718939, 48.8556748334], [2.4990369148, 48.8554516418], [2.4964440181, 48.853972135], [2.495214636, 48.8527159704], [2.4935066706, 48.8506501558], [2.4915233599, 48.8477683347], [2.4915219509, 48.8476334267], [2.4900833071, 48.8471803283], [2.4889000852, 48.8466680474], [2.4876528352, 48.84601788], [2.4865336746, 48.8450939474], [2.4797816041, 48.841986299], [2.474032989, 48.8413199236], [2.4681266054, 48.8394384406], [2.4672474619, 48.8390729876], [2.4672280206, 48.8391088752], [2.4668692901, 48.8395479611], [2.4667810103, 48.8396536915], [2.4667410127, 48.839701179], [2.4665562037, 48.8399197976], [2.4664762629, 48.8400093766], [2.4664087585, 48.8400819233], [2.4662613953, 48.8402359548], [2.4661843165, 48.8403120561], [2.4658677785, 48.8406209204], [2.4654516306, 48.8409437284], [2.4654008328, 48.8409812743], [2.4649272253, 48.8413263075], [2.4643298029, 48.8416536967], [2.46408181, 48.841787489], [2.46388735, 48.8418828485], [2.4634383122, 48.8420894853], [2.4628746372, 48.8423135928], [2.46277614, 48.8423518227], [2.4624191874, 48.8424806253], [2.4622578667, 48.8425329621], [2.4621266412, 48.8425737424], [2.4618983909, 48.8426419662], [2.4616715675, 48.8427039004], [2.4615062416, 48.842748124], [2.4610922444, 48.8428586788], [2.4609160454, 48.8429001545], [2.4608395596, 48.8429177969], [2.4603738591, 48.8430209214], [2.460244133, 48.8430482161], [2.4600843666, 48.8430816706], [2.4598713599, 48.8431247773], [2.4596529029, 48.8431678591], [2.4593429805, 48.8432276148], [2.4590412698, 48.8432838095], [2.4587327365, 48.8433408718], [2.4584364932, 48.843395291], [2.4581921462, 48.8434382529], [2.4578932329, 48.8434872625], [2.4575847814, 48.8435362281], [2.45737053, 48.8435676332], [2.4570907934, 48.8436068349], [2.4501003557, 48.8445498052], [2.4497660689, 48.8445923365], [2.4494822809, 48.844627005], [2.4491971396, 48.8446607673], [2.4489406588, 48.8446901641], [2.4487060069, 48.844716963], [2.4484781865, 48.8447419941], [2.4482912992, 48.8447618175], [2.4480239456, 48.8447884642], [2.4478479966, 48.84480474], [2.4478435186, 48.8457418441], [2.447895431, 48.8467583506], [2.4486575591, 48.8467204951], [2.4513449095, 48.8463146512], [2.4553898112, 48.8456091551], [2.4572231263, 48.846077055], [2.45634394, 48.8496308888], [2.4556496365, 48.8498255885], [2.452718381, 48.8503446303], [2.4487131415, 48.8507408421], [2.4478456266, 48.8509445911], [2.4471088963, 48.8511516363]]]}";48.8511697507, 2.47460350342
94047;Mandres-les-Roses;17.4067337353;26.5583112868;17.009296708;12.4844872012;11.9218414947;14.5701436234;20.9305129466;15.6376582955;11.8380486188;8.61050275351;19.35391744;29.1997120224;18.1997098395;14.015752478;12.4523452463;9.85547230872;16.7573566032;21.4779062498;9.51066559436;14.3852471668;17.0724969707;10.1654573467;18.3608408997;24.3334023623;VAL-DE-MARNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.5295814715, 48.7061821621], [2.5310962022, 48.7057878675], [2.5326540658, 48.7054306002], [2.5333777191, 48.706876159], [2.5429202505, 48.7118933663], [2.5536568094, 48.7156226494], [2.5540239736, 48.7154432334], [2.5553311215, 48.7148544768], [2.5577852655, 48.713157345], [2.5677714223, 48.7090043027], [2.5681304477, 48.7089759209], [2.5686691413, 48.7077618116], [2.5688027049, 48.7072217237], [2.5681000522, 48.7070626774], [2.5675055209, 48.7068122748], [2.5667611116, 48.7062815951], [2.5572396186, 48.7005584804], [2.5458788751, 48.6994058398], [2.5452929169, 48.6991292725], [2.5447056844, 48.6988437026], [2.5444790371, 48.6986566491], [2.5443069214, 48.6984491158], [2.5415977449, 48.7001261223], [2.5356939534, 48.7008552372], [2.5334521598, 48.7003643802], [2.5310726122, 48.6997838928], [2.5309372785, 48.6998742062], [2.5298575336, 48.7016292985], [2.5289803227, 48.7030685695], [2.5285762187, 48.703878284], [2.5268684861, 48.7047305049], [2.5268491421, 48.7050659256], [2.5281559093, 48.7051268674], [2.5291388775, 48.7052287918], [2.5294637358, 48.7055232962], [2.5295433995, 48.7058824933], [2.5295814715, 48.7061821621]]]}";48.7063597687, 2.54876551365
